CLIENTNUM,Attrition_Flag,churn_probability,predicted_churn,risk_level,cluster,segment_name,PC1,PC2,Customer_Age,Gender,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio
717912483,Existing Customer,0.3922,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.656,-1.493,43,M,1376,35,2,0,27259.0,0,0.0
714454758,Existing Customer,0.4149,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.284,0.13,57,F,1771,37,2,3,6347.0,1594,0.251
780466533,Existing Customer,0.0785,0,Low,2,Disengaged & Underutilized (At-Risk),0.146,-0.589,54,M,1873,52,3,0,21592.0,1676,0.078
715735233,Existing Customer,0.1131,0,Low,1,High-Utilization Credit Revolvers,-1.319,1.029,51,F,1679,42,1,1,3449.0,1598,0.463
720476733,Existing Customer,0.9211,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.204,-0.534,47,F,1002,22,1,2,6028.0,799,0.133
715872333,Existing Customer,0.8519,1,Critical,0,Accelerating Growth Customers,-1.011,-0.448,41,M,1344,21,2,3,18214.0,1998,0.11
712375758,Existing Customer,0.0599,0,Low,0,Accelerating Growth Customers,-0.217,0.809,53,M,1461,42,3,1,16393.0,1423,0.087
708868233,Attrited Customer,0.7272,1,High,1,High-Utilization Credit Revolvers,-1.536,0.474,68,M,760,21,3,2,1438.3,900,0.626
718030083,Existing Customer,0.2224,0,Low,0,Accelerating Growth Customers,-1.025,2.034,59,M,1428,22,1,2,7871.0,1687,0.214
720707283,Existing Customer,0.1009,0,Low,0,Accelerating Growth Customers,-0.981,0.557,48,M,1777,42,3,0,5288.0,866,0.164
771698658,Existing Customer,0.8743,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.678,-0.99,44,M,1302,27,5,3,11376.0,2006,0.176
748326258,Existing Customer,0.487,0,Medium,0,Accelerating Growth Customers,-1.162,-0.03,48,M,1483,41,5,3,12302.0,1632,0.133
770817783,Existing Customer,0.5126,1,High,2,Disengaged & Underutilized (At-Risk),-0.529,-2.517,47,M,1060,27,2,1,34516.0,1679,0.049
779353083,Existing Customer,0.3113,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.665,-2.496,47,M,1330,32,2,2,34516.0,1468,0.043
711441333,Existing Customer,0.7569,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.18,-0.839,43,F,1229,27,2,2,10514.0,1580,0.15
719808558,Attrited Customer,0.9806,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.567,-1.425,55,F,886,27,4,3,1438.3,0,0.0
711551958,Attrited Customer,0.9441,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.787,-1.196,59,M,844,24,3,3,1438.3,0,0.0
809164083,Existing Customer,0.0227,0,Low,0,Accelerating Growth Customers,-0.816,2.346,63,M,1450,37,1,2,2619.0,1779,0.679
820596183,Existing Customer,0.0549,0,Low,0,Accelerating Growth Customers,0.503,-0.474,58,M,2311,48,3,0,24407.0,2395,0.098
715999608,Existing Customer,0.2618,0,Medium,0,Accelerating Growth Customers,-1.551,2.286,53,F,1378,26,1,2,2377.0,1649,0.694
710565408,Existing Customer,0.1785,0,Low,0,Accelerating Growth Customers,-0.233,-0.098,59,M,1033,26,2,3,34516.0,1359,0.039
805543158,Existing Customer,0.065,0,Low,0,Accelerating Growth Customers,-1.223,0.363,52,M,1523,40,3,3,11086.0,2207,0.199
709752183,Existing Customer,0.1301,0,Low,2,Disengaged & Underutilized (At-Risk),-1.134,-0.504,48,M,1374,37,2,2,11432.0,2517,0.22
716479233,Existing Customer,0.3198,0,Medium,0,Accelerating Growth Customers,-1.418,0.683,43,M,1080,21,3,2,13258.0,1721,0.13
713837058,Existing Customer,0.8015,1,Critical,1,High-Utilization Credit Revolvers,-1.972,0.522,48,M,1234,24,2,3,2571.0,1955,0.76
718876683,Existing Customer,0.7,1,High,2,Disengaged & Underutilized (At-Risk),-1.43,-0.336,43,F,1600,32,2,0,5781.0,1168,0.202
770746908,Existing Customer,0.0273,0,Low,0,Accelerating Growth Customers,-1.465,0.837,44,M,1155,32,1,2,7872.0,2509,0.319
794843883,Existing Customer,0.1133,0,Low,2,Disengaged & Underutilized (At-Risk),-0.98,-2.046,41,M,1353,33,1,2,34516.0,1202,0.035
803043933,Existing Customer,0.271,0,Medium,0,Accelerating Growth Customers,-0.772,3.206,44,F,1546,25,1,3,11127.0,1835,0.165
758076408,Existing Customer,0.0592,0,Low,1,High-Utilization Credit Revolvers,-0.918,2.019,50,M,1590,43,1,3,1857.0,1603,0.863
714606558,Existing Customer,0.3672,0,Medium,0,Accelerating Growth Customers,-1.629,2.511,60,F,1448,22,1,0,1913.0,1272,0.665
778425408,Existing Customer,0.533,1,High,1,High-Utilization Credit Revolvers,-1.898,0.833,44,M,1271,24,3,0,3839.0,2295,0.598
714171108,Existing Customer,0.9587,1,Critical,1,High-Utilization Credit Revolvers,-2.723,0.06,48,F,1223,20,2,3,2115.0,1141,0.539
719662458,Existing Customer,0.2946,0,Medium,0,Accelerating Growth Customers,-1.779,1.575,44,F,1117,29,2,2,1438.3,679,0.472
713137233,Existing Customer,0.3389,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.719,-1.076,41,M,994,24,3,0,27756.0,1789,0.064
769425858,Existing Customer,0.8872,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.491,-0.324,45,M,1468,26,1,2,1438.3,0,0.0
711297483,Existing Customer,0.6364,1,High,2,Disengaged & Underutilized (At-Risk),-1.681,-1.126,47,F,1658,38,4,2,13878.0,2222,0.16
788900883,Existing Customer,0.5704,1,High,2,Disengaged & Underutilized (At-Risk),-1.477,-0.506,51,F,1368,38,1,3,3106.0,1304,0.42
758348808,Existing Customer,0.9568,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.163,-2.436,51,M,1218,18,3,3,34516.0,1666,0.048
772336458,Attrited Customer,0.981,1,Critical,1,High-Utilization Credit Revolvers,-2.642,0.856,60,F,702,12,4,3,1438.3,1025,0.713
708711483,Existing Customer,0.1787,0,Low,0,Accelerating Growth Customers,0.363,3.204,57,M,1516,21,3,0,18871.0,1740,0.092
717906783,Existing Customer,0.4307,0,Medium,0,Accelerating Growth Customers,-1.634,1.312,41,M,1310,26,2,2,5207.0,1748,0.336
719437908,Existing Customer,0.0222,0,Low,0,Accelerating Growth Customers,-0.797,-0.091,44,M,1767,50,2,2,17965.0,1644,0.092
769433508,Existing Customer,0.2246,0,Low,1,High-Utilization Credit Revolvers,-2.523,1.228,43,M,933,25,3,3,2733.0,1819,0.666
790096533,Existing Customer,0.2256,0,Low,0,Accelerating Growth Customers,-0.937,1.688,55,M,1512,27,3,2,8863.0,1301,0.147
720997383,Attrited Customer,0.9032,1,Critical,1,High-Utilization Credit Revolvers,-2.151,1.159,52,M,829,17,3,3,1857.0,1833,0.987
787541883,Existing Customer,0.9812,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.963,-3.616,44,M,1120,27,3,3,34516.0,0,0.0
709930758,Existing Customer,0.4724,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.524,-0.746,41,M,1506,33,3,3,11107.0,1222,0.11
789830058,Existing Customer,0.0115,0,Low,0,Accelerating Growth Customers,0.01,1.559,44,M,1384,36,1,2,21573.0,1585,0.073
710299608,Attrited Customer,0.3308,0,Medium,1,High-Utilization Credit Revolvers,-1.689,1.365,53,F,817,30,3,3,2859.0,2517,0.88
710741208,Existing Customer,0.9541,1,Critical,0,Accelerating Growth Customers,-1.406,0.643,39,M,2094,25,2,2,5269.0,1475,0.28
821797008,Attrited Customer,0.9234,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.513,-0.905,49,M,815,21,2,3,1438.3,0,0.0
708874533,Attrited Customer,0.8664,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.115,-0.861,45,F,510,24,3,2,3387.0,0,0.0
715341858,Existing Customer,0.0169,0,Low,1,High-Utilization Credit Revolvers,-1.862,1.314,54,M,1377,49,2,3,1982.0,1289,0.65
793636308,Existing Customer,0.4571,0,Medium,1,High-Utilization Credit Revolvers,-1.036,0.305,49,M,1193,33,2,2,4645.0,1650,0.355
713779908,Existing Customer,0.3769,0,Medium,1,High-Utilization Credit Revolvers,-2.348,0.449,46,F,1287,36,3,2,2189.0,1666,0.761
712125258,Attrited Customer,0.9431,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.725,-0.348,46,M,701,19,3,3,2442.0,0,0.0
709703433,Existing Customer,0.5906,1,High,0,Accelerating Growth Customers,-0.797,-0.338,47,M,1770,25,1,2,21304.0,1532,0.072
721022433,Existing Customer,0.3786,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.857,-1.384,44,M,1409,35,1,2,7577.0,2480,0.327
710103558,Existing Customer,0.6088,1,High,1,High-Utilization Credit Revolvers,-1.639,0.679,50,M,1354,28,1,2,3234.0,1486,0.459
715952883,Existing Customer,0.0479,0,Low,0,Accelerating Growth Customers,-0.986,2.82,73,M,1765,34,3,2,4469.0,1125,0.252
719731458,Existing Customer,0.8852,1,Critical,2,Disengaged & Underutilized (At-Risk),-2.573,-0.867,56,M,1192,27,3,4,2910.0,709,0.244
772390908,Attrited Customer,0.9742,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.92,-0.928,59,M,687,17,4,3,3616.0,1054,0.291
787348608,Existing Customer,0.9767,1,Critical,1,High-Utilization Credit Revolvers,-1.927,0.202,70,M,1227,15,2,3,3252.0,1495,0.46
709485033,Existing Customer,0.7668,1,Critical,0,Accelerating Growth Customers,-1.405,2.406,55,F,1737,26,3,3,2358.0,1152,0.489
715432608,Existing Customer,0.0524,0,Low,0,Accelerating Growth Customers,-0.263,-0.058,43,M,1348,34,1,0,22322.0,953,0.043
799471833,Existing Customer,0.457,0,Medium,1,High-Utilization Credit Revolvers,-1.603,-0.078,45,M,1435,38,2,2,3133.0,1510,0.482
714187533,Existing Customer,0.8838,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.924,-0.173,45,F,1321,28,3,0,3540.0,849,0.24
779656908,Existing Customer,0.4288,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.979,-0.393,40,M,1479,29,3,2,6990.0,1378,0.197
788950158,Existing Customer,0.129,0,Low,0,Accelerating Growth Customers,0.211,-1.012,36,M,1283,39,2,3,34516.0,1652,0.048
778867533,Attrited Customer,0.9605,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.125,-0.662,59,F,689,23,4,1,1438.3,0,0.0
710620383,Existing Customer,0.6896,1,High,0,Accelerating Growth Customers,-1.618,-0.89,43,M,965,17,3,2,24396.0,1171,0.048
778661358,Existing Customer,0.0701,0,Low,0,Accelerating Growth Customers,-0.845,3.185,46,F,1541,40,3,2,2474.0,2143,0.866
789483333,Existing Customer,0.4302,0,Medium,0,Accelerating Growth Customers,-1.653,0.714,41,M,1258,23,1,3,5214.0,795,0.152
809855808,Existing Customer,0.9333,1,Critical,2,Disengaged & Underutilized (At-Risk),-2.101,-0.264,51,F,1339,20,2,2,5207.0,1650,0.317
718464258,Existing Customer,0.7774,1,Critical,0,Accelerating Growth Customers,-0.743,0.603,51,F,1007,22,2,2,9512.0,1082,0.114
708528483,Existing Customer,0.0812,0,Low,1,High-Utilization Credit Revolvers,-1.941,2.212,43,F,1387,33,3,2,3187.0,2430,0.762
771809733,Attrited Customer,0.9956,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.387,-1.091,64,F,960,18,3,3,3353.0,0,0.0
719942883,Existing Customer,0.0649,0,Low,0,Accelerating Growth Customers,-0.605,6.073,54,M,1119,18,3,3,2290.0,1434,0.626
807226683,Existing Customer,0.2509,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.826,-0.742,48,M,1642,41,1,3,5279.0,1115,0.211
717806133,Existing Customer,0.2649,0,Medium,0,Accelerating Growth Customers,-0.643,-0.383,40,M,1382,31,3,0,23603.0,0,0.0
720615708,Existing Customer,0.2074,0,Low,2,Disengaged & Underutilized (At-Risk),-1.837,-0.192,57,M,1232,32,2,2,2601.0,0,0.0
714511758,Existing Customer,0.9838,1,Critical,0,Accelerating Growth Customers,-1.16,1.235,45,M,1542,16,3,0,6363.0,1029,0.162
715050408,Existing Customer,0.7148,1,High,2,Disengaged & Underutilized (At-Risk),-1.661,-0.756,41,M,1094,32,3,3,8029.0,1576,0.196
721132233,Existing Customer,0.392,0,Medium,1,High-Utilization Credit Revolvers,-1.155,1.856,42,F,1217,30,2,2,2410.0,1769,0.734
719211558,Attrited Customer,0.8304,1,Critical,0,Accelerating Growth Customers,-0.877,0.192,45,M,744,18,1,2,3401.0,0,0.0
712069008,Existing Customer,0.4063,0,Medium,1,High-Utilization Credit Revolvers,-1.197,1.188,42,F,1614,33,2,0,2260.0,1007,0.446
715996983,Existing Customer,0.152,0,Low,0,Accelerating Growth Customers,-0.84,1.062,47,M,1747,31,2,2,17682.0,2481,0.14
773466258,Existing Customer,0.8463,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.511,0.097,48,F,1144,22,1,3,4206.0,1100,0.262
798983508,Existing Customer,0.0187,0,Low,0,Accelerating Growth Customers,0.413,1.735,43,M,1575,34,3,2,34516.0,1440,0.042
719117433,Existing Customer,0.2272,0,Low,0,Accelerating Growth Customers,-0.317,0.985,41,M,1463,24,3,0,23018.0,2168,0.094
716451183,Existing Customer,0.6677,1,High,0,Accelerating Growth Customers,-1.402,2.813,54,F,1706,21,2,3,5556.0,1711,0.308
718621608,Attrited Customer,0.9951,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.616,-0.767,54,F,909,14,3,1,6094.0,0,0.0
715085733,Existing Customer,0.0203,0,Low,0,Accelerating Growth Customers,-0.428,5.03,61,M,2434,33,1,2,2939.0,1999,0.68
788977833,Existing Customer,0.0571,0,Low,0,Accelerating Growth Customers,-0.173,0.983,61,M,1876,41,1,0,5362.0,1274,0.238
720272958,Attrited Customer,0.8594,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.877,-1.591,48,M,1000,25,3,3,27126.0,0,0.0
708421833,Existing Customer,0.2174,0,Low,1,High-Utilization Credit Revolvers,-2.32,1.317,45,F,1139,30,3,2,3342.0,2517,0.753
709173108,Attrited Customer,0.575,1,High,1,High-Utilization Credit Revolvers,-2.985,0.15,54,F,799,21,2,2,2532.0,2221,0.877
709879458,Existing Customer,0.4183,0,Medium,1,High-Utilization Credit Revolvers,-1.052,0.978,54,F,1881,45,2,3,1900.0,1376,0.724
715120608,Existing Customer,0.8658,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.875,-0.875,44,M,1273,27,3,2,14546.0,1703,0.117
770632758,Existing Customer,0.9048,1,Critical,1,High-Utilization Credit Revolvers,-1.397,0.224,50,F,1328,33,3,2,2521.0,1608,0.638
779078733,Existing Customer,0.5313,1,High,2,Disengaged & Underutilized (At-Risk),-0.781,-0.73,55,M,1579,36,4,3,16427.0,1682,0.102
771742533,Existing Customer,0.2012,0,Low,2,Disengaged & Underutilized (At-Risk),-1.635,-1.106,48,M,937,28,1,2,13068.0,1718,0.131
720250158,Existing Customer,0.0036,0,Low,0,Accelerating Growth Customers,-0.084,2.475,45,M,1749,37,3,0,23218.0,1814,0.078
716458983,Existing Customer,0.0339,0,Low,0,Accelerating Growth Customers,-1.222,3.288,60,M,1424,29,1,3,3281.0,837,0.255
713747733,Existing Customer,0.0688,0,Low,1,High-Utilization Credit Revolvers,-1.62,1.354,55,M,2011,41,3,2,3096.0,2217,0.716
712270158,Existing Customer,0.3015,0,Medium,1,High-Utilization Credit Revolvers,-2.18,0.584,62,F,1208,31,2,3,2052.0,1250,0.609
789562383,Existing Customer,0.8252,1,Critical,0,Accelerating Growth Customers,-0.94,1.478,38,F,1259,24,3,0,1438.3,583,0.405
754897008,Existing Customer,0.9638,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.237,-1.542,46,M,1319,26,3,2,9432.0,1418,0.15
819700533,Existing Customer,0.0206,0,Low,0,Accelerating Growth Customers,-1.039,1.619,50,M,949,27,2,3,14938.0,2303,0.154
712890408,Existing Customer,0.1192,0,Low,0,Accelerating Growth Customers,-1.698,2.208,45,M,1338,30,3,2,2221.0,1343,0.605
720248208,Existing Customer,0.7521,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.918,-0.218,47,M,1554,26,3,0,5731.0,1577,0.275
779749908,Existing Customer,0.8722,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.426,-2.834,48,M,1350,32,2,3,34516.0,2061,0.06
717401883,Existing Customer,0.0716,0,Low,0,Accelerating Growth Customers,-1.119,0.323,35,M,1694,44,2,2,6985.0,1130,0.162
721509558,Existing Customer,0.22,0,Low,2,Disengaged & Underutilized (At-Risk),-0.191,-1.292,51,M,1678,40,3,0,24221.0,1707,0.07
710572458,Existing Customer,0.4921,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.511,-1.064,36,F,2069,43,1,1,15439.0,0,0.0
714576183,Existing Customer,0.8522,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.834,-1.689,47,M,1222,23,3,2,21637.0,2030,0.094
721425558,Existing Customer,0.9339,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.636,-1.654,52,M,1536,37,3,2,14543.0,0,0.0
711109908,Existing Customer,0.0306,0,Low,0,Accelerating Growth Customers,0.029,2.445,43,F,1400,31,1,1,9684.0,2475,0.256
715203108,Existing Customer,0.2838,0,Medium,0,Accelerating Growth Customers,-0.837,0.806,63,M,1050,28,2,2,5007.0,930,0.186
710027508,Existing Customer,0.0219,0,Low,0,Accelerating Growth Customers,-0.861,2.699,61,M,1389,33,2,0,1616.0,1047,0.648
787464408,Existing Customer,0.6604,1,High,2,Disengaged & Underutilized (At-Risk),-1.358,-1.581,53,M,1184,29,2,2,19116.0,0,0.0
783542133,Existing Customer,0.2125,0,Low,0,Accelerating Growth Customers,-1.562,2.662,53,F,2093,42,6,2,2759.0,2223,0.806
708330858,Attrited Customer,0.9893,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.64,-0.542,57,M,678,11,3,3,8249.0,1381,0.167
714426783,Existing Customer,0.4601,0,Medium,0,Accelerating Growth Customers,-0.361,1.025,38,F,1467,29,3,2,14041.0,2154,0.153
712701333,Existing Customer,0.6302,1,High,2,Disengaged & Underutilized (At-Risk),-2.156,-0.755,53,M,1219,27,3,2,5264.0,2169,0.412
709494483,Existing Customer,0.1202,0,Low,1,High-Utilization Credit Revolvers,-1.415,2.107,63,F,1730,36,2,1,2420.0,1912,0.79
773373108,Existing Customer,0.1646,0,Low,1,High-Utilization Credit Revolvers,-1.696,1.023,49,F,1025,28,2,0,2826.0,2070,0.732
715812258,Existing Customer,0.4152,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.549,-0.762,45,M,1165,33,5,2,12518.0,1539,0.123
778286433,Existing Customer,0.0083,0,Low,0,Accelerating Growth Customers,-0.447,0.725,67,M,2133,55,2,1,5876.0,1297,0.221
789270033,Existing Customer,0.9999,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.356,-4.002,48,M,1122,13,2,3,34516.0,0,0.0
711569433,Existing Customer,0.2364,0,Low,0,Accelerating Growth Customers,-1.055,1.277,51,F,1083,22,1,2,9648.0,1926,0.2
720214833,Existing Customer,0.2941,0,Medium,0,Accelerating Growth Customers,-0.081,0.814,52,M,1234,23,3,3,34516.0,2177,0.063
709346133,Existing Customer,0.0701,0,Low,0,Accelerating Growth Customers,-0.815,4.509,55,F,1277,23,3,0,3025.0,2376,0.785
788194458,Existing Customer,0.2483,0,Low,1,High-Utilization Credit Revolvers,-1.629,1.73,34,M,1843,35,3,3,3265.0,2517,0.771
720779733,Existing Customer,0.2165,0,Low,2,Disengaged & Underutilized (At-Risk),-0.744,-0.405,56,M,1747,49,2,2,6041.0,1355,0.224
717424458,Existing Customer,0.6441,1,High,1,High-Utilization Credit Revolvers,-1.57,2.248,44,F,1166,22,3,2,2293.0,1823,0.795
708820308,Existing Customer,0.1741,0,Low,2,Disengaged & Underutilized (At-Risk),-1.651,-0.459,47,M,1326,31,2,2,13399.0,2505,0.187
710558058,Existing Customer,0.2368,0,Low,0,Accelerating Growth Customers,-1.49,1.378,46,F,1619,36,3,3,4317.0,2517,0.583
770590758,Existing Customer,0.9938,1,Critical,2,Disengaged & Underutilized (At-Risk),-2.093,-0.395,43,F,1285,16,2,0,3378.0,1069,0.316
718490658,Existing Customer,0.2435,0,Low,0,Accelerating Growth Customers,-1.61,0.927,50,F,1142,28,1,3,5012.0,2242,0.447
711985833,Existing Customer,0.0373,0,Low,1,High-Utilization Credit Revolvers,-1.094,1.045,38,F,1190,46,1,0,2569.0,1605,0.625
708967608,Existing Customer,0.4285,0,Medium,0,Accelerating Growth Customers,-1.511,1.136,53,F,1052,24,1,2,3471.0,1785,0.514
718505958,Existing Customer,0.4645,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.807,-2.116,43,M,1628,38,3,3,34516.0,1699,0.049
715024233,Existing Customer,0.219,0,Low,0,Accelerating Growth Customers,-1.937,1.528,53,M,1740,32,3,2,3312.0,1844,0.557
779249583,Existing Customer,0.205,0,Low,0,Accelerating Growth Customers,-1.86,3.168,56,F,1378,29,3,3,2578.0,2462,0.955
709278258,Attrited Customer,0.2922,0,Medium,1,High-Utilization Credit Revolvers,-2.215,0.916,54,M,996,26,3,2,2902.0,2517,0.867
778928283,Existing Customer,0.1589,0,Low,1,High-Utilization Credit Revolvers,-1.34,2.286,57,F,1389,32,2,1,2742.0,2321,0.846
712299858,Existing Customer,0.041,0,Low,0,Accelerating Growth Customers,-1.843,2.076,62,M,1365,38,3,3,2077.0,1571,0.756
799224108,Existing Customer,0.0554,0,Low,0,Accelerating Growth Customers,-1.109,1.053,46,F,1715,43,1,2,6265.0,1942,0.31
809976033,Existing Customer,0.3728,0,Medium,0,Accelerating Growth Customers,-1.626,0.446,49,M,1582,25,3,0,7819.0,1560,0.2
716203308,Existing Customer,0.8292,1,Critical,1,High-Utilization Credit Revolvers,-2.677,0.43,52,M,1220,22,3,3,2731.0,1692,0.62
714871683,Attrited Customer,0.9977,1,Critical,2,Disengaged & Underutilized (At-Risk),-2.25,-0.993,58,M,715,13,4,3,1438.3,537,0.373
716139933,Existing Customer,0.0206,0,Low,0,Accelerating Growth Customers,0.251,1.023,54,M,2552,49,1,2,16286.0,1710,0.105
716984658,Existing Customer,0.5839,1,High,2,Disengaged & Underutilized (At-Risk),-0.499,-2.373,49,M,1106,31,2,3,34516.0,0,0.0
713086008,Existing Customer,0.0016,0,Low,0,Accelerating Growth Customers,-1.135,5.185,58,F,1731,34,1,0,2609.0,2439,0.935
713773458,Existing Customer,0.5996,1,High,2,Disengaged & Underutilized (At-Risk),-1.699,-0.902,52,M,1435,32,3,2,7567.0,1173,0.155
719242533,Existing Customer,0.2788,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.069,-1.097,41,M,1882,38,3,3,22770.0,2517,0.111
772712658,Existing Customer,0.1882,0,Low,0,Accelerating Growth Customers,-1.395,1.594,62,F,2058,34,1,2,3791.0,1648,0.435
788868858,Existing Customer,0.0729,0,Low,0,Accelerating Growth Customers,-1.463,3.293,54,M,1658,32,4,2,2702.0,2517,0.932
811898133,Existing Customer,0.3721,0,Medium,1,High-Utilization Credit Revolvers,-1.659,1.47,40,F,1334,32,1,3,2555.0,2117,0.829
788808633,Existing Customer,0.5572,1,High,1,High-Utilization Credit Revolvers,-1.909,0.765,43,M,1441,29,3,2,2355.0,1090,0.463
779804208,Existing Customer,0.0452,0,Low,0,Accelerating Growth Customers,-0.983,1.229,53,F,1371,39,2,0,5332.0,0,0.0
781391058,Existing Customer,0.3398,0,Medium,1,High-Utilization Credit Revolvers,-2.23,1.399,55,M,1991,38,3,2,1443.0,1375,0.953
790134408,Existing Customer,0.482,0,Medium,0,Accelerating Growth Customers,-1.587,1.292,46,M,1278,22,2,3,10741.0,755,0.07
788853258,Existing Customer,0.0431,0,Low,0,Accelerating Growth Customers,-0.301,1.055,41,M,1734,39,2,0,7984.0,1503,0.188
